
CLASS:YYY	HD:10	MAXLEVEL:5	TYPE:Prestige.PC	SOURCEPAGE:p.		BONUS:COMBAT|BASEAB|classlevel("APPLIEDAS=NONEPIC")		BONUS:SAVE|BASE.Fortitude|classlevel("APPLIEDAS=NONEPIC")/2+2		BONUS:SAVE|BASE.Reflex,BASE.Will|classlevel("APPLIEDAS=NONEPIC")/3	
CLASS:YYY	STARTSKILLPTS:	CSKILL:

CLASS:YYY	HD:10	MAXLEVEL:5	TYPE:Prestige.PC	SOURCEPAGE:p.		BONUS:COMBAT|BASEAB|classlevel("APPLIEDAS=NONEPIC")		BONUS:SAVE|BASE.Fortitude|classlevel("APPLIEDAS=NONEPIC")/2+2		BONUS:SAVE|BASE.Reflex,BASE.Will|classlevel("APPLIEDAS=NONEPIC")/3	
CLASS:YYY	STARTSKILLPTS:	CSKILL:

CLASS:YYY	HD:10	MAXLEVEL:5	TYPE:Prestige.PC	SOURCEPAGE:p.		BONUS:COMBAT|BASEAB|classlevel("APPLIEDAS=NONEPIC")		BONUS:SAVE|BASE.Fortitude|classlevel("APPLIEDAS=NONEPIC")/2+2		BONUS:SAVE|BASE.Reflex,BASE.Will|classlevel("APPLIEDAS=NONEPIC")/3	
CLASS:YYY	STARTSKILLPTS:	CSKILL:

CLASS:YYY	HD:10	MAXLEVEL:5	TYPE:Prestige.PC	SOURCEPAGE:p.		BONUS:COMBAT|BASEAB|classlevel("APPLIEDAS=NONEPIC")		BONUS:SAVE|BASE.Fortitude|classlevel("APPLIEDAS=NONEPIC")/2+2		BONUS:SAVE|BASE.Reflex,BASE.Will|classlevel("APPLIEDAS=NONEPIC")/3	
CLASS:YYY	STARTSKILLPTS:	CSKILL:

CLASS:YYY	HD:10	MAXLEVEL:5	TYPE:Prestige.PC	SOURCEPAGE:p.		BONUS:COMBAT|BASEAB|classlevel("APPLIEDAS=NONEPIC")		BONUS:SAVE|BASE.Fortitude|classlevel("APPLIEDAS=NONEPIC")/2+2		BONUS:SAVE|BASE.Reflex,BASE.Will|classlevel("APPLIEDAS=NONEPIC")/3	
CLASS:YYY	STARTSKILLPTS:	CSKILL:

CLASS:YYY	HD:10	MAXLEVEL:5	TYPE:Prestige.PC	SOURCEPAGE:p.		BONUS:COMBAT|BASEAB|classlevel("APPLIEDAS=NONEPIC")		BONUS:SAVE|BASE.Fortitude|classlevel("APPLIEDAS=NONEPIC")/2+2		BONUS:SAVE|BASE.Reflex,BASE.Will|classlevel("APPLIEDAS=NONEPIC")/3	
CLASS:YYY	STARTSKILLPTS:	CSKILL:

															


#----DESERT WIND															
BLISTERING FLOURISH	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Swordsage Martial Maneuver.Desert Wind Maneuver.Maneuver.Strike	SOURCEPAGE:p.52	SPELLKNOWN:CLASS|Swordsage=1|BLISTERING FLOURISH	PREVARGTEQ:SwordsageInitiatorManeuverLVL,1	ASPECT:Initiation Action|1 standard action	ASPECT:Range|30 ft.	ASPECT:Target Area|30-ft.-radius burst centered on you	ASPECT:Duration|1 minute	ASPECT:Save Info|Fortitude negates	DESC:Your weapon bursts into flames as you twirl it over your head. With a flourish, you cause the fire to explode with a blinding flash. When you use this strike, you generate a burst of brilliant light. Any creature other than you caught in this maneuver's area must make a Fortitude save (DC 11 + your Wis modifier) or be dazzled for 1 minute. This maneuver is a supernatural ability.				
DIAMOND NIGHTMARE BLADE	KEY:Warblade Maneuver ~ DIAMOND NIGHTMARE BLADE	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Warblade Martial Maneuver.Diamond Mind Maneuver.Maneuver.Strike	SOURCEPAGE:p.62	SPELLKNOWN:CLASS|Warblade=8|DIAMOND NIGHTMARE BLADE	PREVARGTEQ:WarbladeInitiatorManeuverLVL,8	PREABILITY:3,CATEGORY=Maneuvers and Stances,TYPE.Diamond Mind Maneuver	ASPECT:Initiation Action|1 standard action	ASPECT:Range|Melee attack	ASPECT:Target Area|One creature	DESC:You spot a single fatal flaw in your opponent's defenses. With a single attack, you put all the force of your supreme focus into a single, crippling blow. You must make a Concentration check as part of this maneuver. The DC of this check is the target creature's AC. You then make a single melee attack against your target, also as part of the maneuver. If your Concentration check succeeds, this attack deals four times your normal melee damage. If your check fails, your attack is made with a -2 penalty and doesn't deal any additional damage. If your strike is a critical hit, you stack the multipliers as normal (PH 304).				
DISRUPTING BLOW	KEY:Warblade Maneuver ~ DISRUPTING BLOW	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Warblade Martial Maneuver.Diamond Mind Maneuver.Maneuver.Strike	SOURCEPAGE:p.63	SPELLKNOWN:CLASS|Warblade=5|DISRUPTING BLOW	PREVARGTEQ:WarbladeInitiatorManeuverLVL,5	PREABILITY:2,CATEGORY=Maneuvers and Stances,TYPE.Diamond Mind Maneuver	ASPECT:Initiation Action|1 standard action	ASPECT:Range|Melee attack	ASPECT:Target Area|One creature	ASPECT:Save Info|Will negates	ASPECT:Duration|1 round	DESC:With a combination of brute force, keen timing, and exacting aim, you force your opponent into an awkward position that ruins his next action. As part of this maneuver, you make a melee attack. If this attack hits, your target takes normal melee damage and must make a Will save (DC 15 + your Str modifier) or be unable to take any actions for 1 round. The target does not suffer any other drawbacks or penalties. He can still make attacks of opportunity but is unable to take immediate actions until his next turn.		
EMERALD RAZOR	KEY:Warblade Maneuver ~ EMERALD RAZOR	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Warblade Martial Maneuver.Diamond Mind Maneuver.Maneuver.Strike	SOURCEPAGE:p.63	SPELLKNOWN:CLASS|Warblade=2|EMERALD RAZOR	PREVARGTEQ:WarbladeInitiatorManeuverLVL,2	PREABILITY:1,CATEGORY=Maneuvers and Stances,TYPE.Diamond Mind Maneuver	ASPECT:Initiation Action|1 standard action	ASPECT:Range|Melee attack	ASPECT:Target Area|One creature	DESC:You stare at your enemy, studying his every move. You mentally probe his defenses in search of a weakness. A lesser warrior could spent long minutes pondering this problem, but you see an opening and seize upon it in an instant. Your understanding of combat, your keenly honed mind, and your capability to read your opponents make you a deadly combatant. When you focus your mind, even the most elusive opponent becomes an easy target. As part of this maneuver, make a single melee attack against an opponent. This is a touch attack rather than a standard melee attack. If you hit, you deal normal melee damage.				
HEARING THE AIR	KEY:Warblade Maneuver ~ HEARING THE AIR	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Warblade Martial Maneuver.Diamond Mind.Stance	SOURCEPAGE:p.63	SPELLKNOWN:CLASS|Warblade=5|HEARING THE AIR	PREVARGTEQ:WarbladeInitiatorManeuverLVL,5	PREABILITY:2,CATEGORY=Maneuvers and Stances,TYPE.Diamond Mind Maneuver	ASPECT:Initiation Action|1 swift action	ASPECT:Range|Personal	ASPECT:Target Area|You	ASPECT:Duration|Stance	DESC:Your perception becomes so fine that you can hear the tiniest flutter of air moving past you. Invisible foes and other hidden threats become as plain as day in the area of your heightened senses. Drawing on your combat training, sharpened senses, and capability to predict your enemy's moves, you become a faultless sentinel on the battlefield. Even the smallest detail or stealthiest enemy cannot hope to evade your notice. While you are in this stance, you gain blindsense out to 30 feet and a +5 insight bonus on Listen checks.			
INSIGHTFUL STRIKE	KEY:Warblade Maneuver ~ INSIGHTFUL STRIKE	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Warblade Martial Maneuver.Diamond Mind Maneuver.Maneuver.Strike	SOURCEPAGE:p.63	SPELLKNOWN:CLASS|Warblade=3|INSIGHTFUL STRIKE	PREVARGTEQ:WarbladeInitiatorManeuverLVL,3	ASPECT:Initiation Action|1 standard action	ASPECT:Range|Melee attack	ASPECT:Target Area|One creature	DESC:You study your opponent and spot a weak point in her armor. With a quick, decisive strike, you take advantage of this weakness with a devastating attack. Your mind rather than your physical power allows you to deal grievous injuries to your foes. When you attack, your training and mental focus allow you to score a telling blow. As part of this maneuver, make a melee attack. If this attack hits, you do not deal normal damage. Instead, you make a Concentration check and deal damage equal to the check result. Your Strength modifier, your weapon's magical properties (if any), and any other extra damage you normally deal do not modify this check (including extra damage from class abilities, feats, or spells).					
INSIGHTFUL STRIKE, GREATER	KEY:Warblade Maneuver ~ INSIGHTFUL STRIKE (GREATER)	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Warblade Martial Maneuver.Diamond Mind Maneuver.Maneuver.Strike	SOURCEPAGE:p.64	SPELLKNOWN:CLASS|Warblade=6|INSIGHTFUL STRIKE (GREATER)	PREVARGTEQ:WarbladeInitiatorManeuverLVL,6	PREABILITY:2,CATEGORY=Maneuvers and Stances,TYPE.Diamond Mind Maneuver	ASPECT:Initiation Action|1 standard action	ASPECT:Range|Melee attack	ASPECT:Target Area|One creature	DESC:Your keen eye picks out the slightest imperfection in your opponent's defenses. Your weapon becomes a tool of your mind. This maneuver functions like insightful strike, except that you deal damage equal to 2 ? your Concentration check result.				
MIND OVER BODY	KEY:Warblade Maneuver ~ MIND OVER BODY	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Warblade Martial Maneuver.Diamond Mind Maneuver.Maneuver.Counter	SOURCEPAGE:p.64	SPELLKNOWN:CLASS|Warblade=3|MIND OVER BODY	PREVARGTEQ:WarbladeInitiatorManeuverLVL,3	ASPECT:Initiation Action|1 immediate action	ASPECT:Range|Personal	ASPECT:Target Area|You	DESC:Your training and mental toughness allow you to use your focus to overcome physical threats. By focusing your mind, you ignore the effect of a deadly poison or debilitating sickness. Your diligent training and intense mental focus combine to allow you to overcome physical threats with the raw power of your mind. You can use this maneuver any time you would be required to make a Fortitude save. Make a Concentration check instead of the Fortitude save and use the result of that check to determine the save's success. You must use this maneuver before you attempt the Fortitude save. A result of a natural 1 on your Concentration check is not an automatic failure.					
MIND STRIKE	KEY:Warblade Maneuver ~ MIND STRIKE	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Warblade Martial Maneuver.Diamond Mind Maneuver.Maneuver.Strike	SOURCEPAGE:p.64	SPELLKNOWN:CLASS|Warblade=4|MIND STRIKE	PREVARGTEQ:WarbladeInitiatorManeuverLVL,4	PREABILITY:2,CATEGORY=Maneuvers and Stances,TYPE.Diamond Mind Maneuver	ASPECT:Initiation Action|1 standard action	ASPECT:Range|Melee attack	ASPECT:Target Area|One creature	ASPECT:Save Info|Will negates	DESC:You strike your opponent's head, rattling his senses and causing him to lose focus. As a warrior who fights with your mind as well as your brawn, you know that attacking a foe's senses is just as valuable as sapping his strength. With this attack, you leave an opponent befuddled and vulnerable. As part of this maneuver, make a melee attack. If this attack hits, your target must make a Will save (DC 14 + your Str modifier) or take 1d4 points of Wisdom damage. The target ignores the Wisdom damage on a successful save but still takes weapon damage normally.			
MOMENT OF ALACRITY	KEY:Warblade Maneuver ~ MOMENT OF ALACRITY	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Warblade Martial Maneuver.Diamond Mind Maneuver.Maneuver.Boost	SOURCEPAGE:p.64	SPELLKNOWN:CLASS|Warblade=6|MOMENT OF ALACRITY	PREVARGTEQ:WarbladeInitiatorManeuverLVL,6	PREABILITY:2,CATEGORY=Maneuvers and Stances,TYPE.Diamond Mind Maneuver	ASPECT:Initiation Action|1 swift action	ASPECT:Range|Personal	ASPECT:Target Area|You	ASPECT:Duration|Instantaneous	DESC:You step into a space between heartbeats and act again while your enemies are still reacting to your last strike. You can improve your initiative count for the next round and all subsequent rounds of the current encounter. When you initiate this maneuver, your initiative count improves by 20, and your place in the initiative order changes accordingly. This modifier applies at the end of the round. Your place in the initiative order changes to reflect moment of alacrity's effect starting with the next round.			
MOMENT OF PERFECT MIND	KEY:Warblade Maneuver ~ MOMENT OF PERFECT MIND	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Warblade Martial Maneuver.Diamond Mind Maneuver.Maneuver.Counter	SOURCEPAGE:p.64	SPELLKNOWN:CLASS|Warblade=1|MOMENT OF PERFECT MIND	PREVARGTEQ:WarbladeInitiatorManeuverLVL,1	ASPECT:Initiation Action|1 immediate action	ASPECT:Range|Personal	ASPECT:Target Area|You	DESC:Your mental focus and martial study have rendered your will into an unbreakable iron wall. When someone targets you with a spell that seeks to erode your willpower, you steel yourself against the attack. Between your devoted study, iron will, and supreme focus, you have learned to resist attempts to subvert your willpower. When you feel such an effect try to cloud your mind, you can draw on untapped reserves of energy to counter the attempt. You can use this maneuver any time you would be required to make a Will save. Make a Concentration check instead of the Will save and use the result of that check to determine the save's success. You must use this maneuver before you attempt the Will save. A result of a natural 1 on your Concentration check is not an automatic failure.					
PEARL OF BLACK DOUBT	KEY:Warblade Maneuver ~ PEARL OF BLACK DOUBT	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Warblade Martial Maneuver.Diamond Mind.Stance	SOURCEPAGE:p.64	SPELLKNOWN:CLASS|Warblade=3|PEARL OF BLACK DOUBT	PREVARGTEQ:WarbladeInitiatorManeuverLVL,3	PREABILITY:1,CATEGORY=Maneuvers and Stances,TYPE.Diamond Mind Maneuver	ASPECT:Initiation Action|1 swift action	ASPECT:Range|Personal	ASPECT:Target Area|You	ASPECT:Duration|Stance	DESC:With every miss, your opponents become more uncertain, their doubt growing like an irritating pearl in the mouth of a helpless oyster. You prey on your opponents' fear and lack of confidence. Each failed attack against you reminds them that their skill cannot hope to match yours. When you enter this stance, you become more difficult to hit with each successive attack that misses you. Each time an opponent misses you with a melee attack, you gain a +2 dodge bonus to AC. This bonus lasts until the start of your next turn and is cumulative for the round. The bonus applies to any attacks made by all opponents until the beginning of your next turn.			
QUICKSILVER MOTION	KEY:Warblade Maneuver ~ QUICKSILVER MOTION	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Warblade Martial Maneuver.Diamond Mind Maneuver.Maneuver.Boost	SOURCEPAGE:p.65	SPELLKNOWN:CLASS|Warblade=7|QUICKSILVER MOTION	PREVARGTEQ:WarbladeInitiatorManeuverLVL,7	PREABILITY:3,CATEGORY=Maneuvers and Stances,TYPE.Diamond Mind Maneuver	ASPECT:Initiation Action|1 swift action	ASPECT:Range|Personal	ASPECT:Target Area|You	DESC:In the blink of an eye, you make your move. Your speed, reflexes, and boundless confidence combine to allow you to make a fast, bold move that catches your foes off guard. With a burst of energy, you move forward to press an attack, draw an item from your backpack, or take some other move action. Your training, mental acuity, and drive allow you to move with greater speed and confidence than other warriors. This maneuver requires a swift action to initiate. You can take a free move action after you initiate this maneuver. You can use any of the options available for a move action. You can then use the rest of your actions as normal. For example, you could use this maneuver to move next to a foe, then take a full attack action. You could move, then make a charge attack, and so forth. The move action you gain from this maneuver provokes attacks of opportunity as normal.				
RAPID COUNTER	KEY:Warblade Maneuver ~ RAPID COUNTER	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Warblade Martial Maneuver.Diamond Mind Maneuver.Maneuver.Counter	SOURCEPAGE:p.65	SPELLKNOWN:CLASS|Warblade=5|RAPID COUNTER	PREVARGTEQ:WarbladeInitiatorManeuverLVL,5	ASPECT:Initiation Action|1 immediate action	ASPECT:Range|Personal	ASPECT:Target Area|You	DESC:You lash out, your weapon a blur, hammering at the slightest gap that appears in your foe's defenses. This maneuver allows you to make a free attack against a reckless enemy. When a foe provokes an attack of opportunity from you, you can initiate this maneuver. As part of this maneuver, you make an immediate melee attack against the foe that provoked the attack of opportunity. This attack does not replace the normal attack of opportunity you receive. You can also use this maneuver before making your normal attack of opportunity when an opponent provokes (or vice versa). The attack granted by the maneuver is not an extra attack of opportunity. You can initiate this maneuver before, after, in addition to, or instead of making an attack of opportunity against an opponent (thus possibly saving your attack of opportunity to use against another enemy later in the round).					
RUBY NIGHTMARE BLADE	KEY:Warblade Maneuver ~ RUBY NIGHTMARE BLADE	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Warblade Martial Maneuver.Diamond Mind Maneuver.Maneuver.Strike	SOURCEPAGE:p.65	SPELLKNOWN:CLASS|Warblade=4|RUBY NIGHTMARE BLADE	PREVARGTEQ:WarbladeInitiatorManeuverLVL,4	PREABILITY:2,CATEGORY=Maneuvers and Stances,TYPE.Diamond Mind Maneuver	ASPECT:Initiation Action|1 standard action	ASPECT:Range|Melee attack	ASPECT:Target Area|One creature	DESC:With a moment's thought, you instantly perceive the deadliest place to strike your enemy as you study her defenses, note gaps in her armor, and read subtle but important clues in how she carries herself or maintains her fighting stance. The ruby nightmare blade is a favored finishing move of warriors who study the Diamond Mind discipline. By intently analyzing your foe's stance and moves, you find the precise spot that you must strike to end the fight with a decisive blow. You attempt a Concentration check as part of this maneuver, using the target creature's AC as the DC of the check. You then make a single melee attack against your target. This attack is also made as part of this maneuver. If your Concentration check succeeds, this melee attack deals double normal melee damage. If your check fails, your attack is made with a -2 penalty and deals only normal melee damage. If your strike is a critical hit, you stack the multipliers as normal (PH 304).				
SAPPHIRE NIGHTMARE BLADE	KEY:Warblade Maneuver ~ SAPPHIRE NIGHTMARE BLADE	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Warblade Martial Maneuver.Diamond Mind Maneuver.Maneuver.Strike	SOURCEPAGE:p.65	SPELLKNOWN:CLASS|Warblade=1|SAPPHIRE NIGHTMARE BLADE	PREVARGTEQ:WarbladeInitiatorManeuverLVL,1	ASPECT:Initiation Action|1 standard action	ASPECT:Range|Melee attack	ASPECT:Target Area|One creature	DESC:Your study your enemy for a brief moment, watching his defensive maneuvers and making a strike timed to take advantage of a lull in his vigilance. The sapphire nightmare blade is one of the most basic, but important, maneuvers that a Diamond Mind adept studies. It illustrates that a keen mind can pierce even the toughest defenses. You attempt a Concentration check as part of this maneuver, using the target creature's AC as the DC of the check. You then make a single melee attack against your target. The attack is also part of this maneuver. If your Concentration check succeeds, the target is flat-footed against your attack, and you deal an extra 1d6 points of damage. If your check fails, your attack is made with a -2 penalty and deals normal damage.					
